osm_type,osm_id,osm_key,nombre,nombre_normalizado,operador,tipo_infraestructura,modo_principal,categoria_intermodal,capacidad,railway,amenity,public_transport,network,brand,operator,ref,wikidata,website,osm_ids,cantidad_elementos_osm,es_ferrocarril,es_subte,es_autobus,es_fluvial,es_tranvia,es_multimodal,score_infraestructura
node,256245064,node/256245064,Lima,lima,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256245064,3449178926,3449235012",3,1,0,0,0,0,0,1.0
node,256245094,node/256245094,Sáenz Peña,saenz pena,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256245094,3449180202,3449235016",3,1,0,0,0,0,0,1.0
node,256245268,node/256245268,Congreso,congreso,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256245268,3449178925",2,1,0,0,0,0,0,1.0
node,3772115989,node/3772115989,Once - 30 de Diciembre,once - 30 de diciembre,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256245308,3772115989,3905676975",3,1,0,0,0,0,0,1.0
node,3772116042,node/3772116042,Venezuela,venezuela,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256245337,3772116042,3962443157",3,1,0,0,0,0,0,1.0
node,3772115988,node/3772115988,Inclán-Mezquita Al Ahmad,inclan-mezquita al ahmad,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256245516,3772115988,3962440382",3,1,0,0,0,0,0,1.0
node,3772115985,node/3772115985,Caseros,caseros,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256245718,3772115985,3962440379",3,1,0,0,0,0,0,1.0
node,3449341473,node/3449341473,Alberti,alberti,Emova Movilidad S.A.,ESTACION_FERROVIARIA,FERROCARRIL,FERROVIARIO,,station,,station,Subte de Buenos Aires,,Emova Movilidad S.A.,,Q3352291,,"256245737,3449341473",2,1,0,0,0,0,0,1.0
node,256246017,node/256246017,Loria,loria,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256246017,3449178927,3449220578",3,1,0,0,0,0,0,1.0
node,256246386,node/256246386,Río de Janeiro,rio de janeiro,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256246386,3449180199,3449220582",3,1,0,0,0,0,0,1.0
node,256246690,node/256246690,Acoyte,acoyte,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256246690,3449178921,3449220575",3,1,0,0,0,0,0,1.0
node,256247193,node/256247193,Pasteur - AMIA,pasteur - amia,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256247193,3407636976,5271314480",3,1,0,0,0,0,0,1.0
node,256247213,node/256247213,Callao,callao,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256247213,3407636964",2,1,0,0,0,0,0,1.0
node,256247262,node/256247262,Uruguay,uruguay,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256247262,3407637940,4868679923",3,1,0,0,0,0,0,1.0
node,256247333,node/256247333,Carlos Gardel,carlos gardel,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256247333,3407636965,5271314478",3,1,0,0,0,0,0,1.0
node,256247398,node/256247398,Medrano - Almagro,medrano - almagro,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256247398,3407636975,5271314477",3,1,0,0,0,0,0,1.0
node,256247443,node/256247443,Ángel Gallardo,angel gallardo,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256247443,3407637941,5271314476",3,1,0,0,0,0,0,1.0
node,256247490,node/256247490,Malabia - Osvaldo Pugliese,malabia - osvaldo pugliese,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256247490,3407636974,4871207944",3,1,0,0,0,0,0,1.0
node,256247532,node/256247532,Dorrego,dorrego,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256247532,3407636967,4723478047",3,1,0,0,0,0,0,1.0
node,256247568,node/256247568,Federico Lacroze,federico lacroze,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256247568,3407636969,4742293526,4812753920",4,1,0,0,0,0,0,1.0
node,256247605,node/256247605,Tronador - Villa Ortúzar,tronador - villa ortuzar,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256247605,3407637939,4826398079",3,1,0,0,0,0,0,1.0
node,256247611,node/256247611,Los Incas - Parque Chas,los incas - parque chas,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"256247611,3407636973,4865564991",3,1,0,0,0,0,0,1.0
node,256249010,node/256249010,Villa del Parque,villa del parque,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2132473187,256249010,2623920748,2623920749,3451071478",5,1,0,0,0,0,0,1.0
node,259308938,node/259308938,Easy,easy,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"2422411688,259308938",2,0,0,0,0,0,0,0.0
node,4015814549,node/4015814549,Perón y Calasanz,peron y calasanz,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"259309291,4015814549",2,0,0,0,0,0,0,0.0
node,259312720,node/259312720,Barcala,barcala,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"259312720,9818758915",2,0,0,0,0,0,0,0.0
node,3033665735,node/3033665735,Perón y Semmelweis,peron y semmelweis,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"259312732,3033665735",2,0,0,0,0,0,0,0.0
node,2423633022,node/2423633022,Los Pingüinos,los pinguinos,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"2423633022,259315450",2,0,0,0,0,0,0,0.0
node,9818745367,node/9818745367,Santa Rosa,santa rosa,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"259316409,9818745367",2,0,0,0,0,0,0,0.0
node,1531557832,node/1531557832,Ituzaingó,ituzaingo,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"1531557832,259571791,3456062991",3,1,0,0,0,0,0,1.0
node,268624720,node/268624720,General Savio,general savio,,PARADA_TRANVIA,TRANVIA,FERROVIARIO,,tram_stop,,stop_position,,,,,,,"268624720,3168223876,5328561718",3,0,0,0,0,1,0,0.8
node,279685907,node/279685907,Antonio Devoto,antonio devoto,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2622747716,279685907,3451129258",3,1,0,0,0,0,0,1.0
node,286815382,node/286815382,Castro Barros,castro barros,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"286815382,3449178924,3449220577",3,1,0,0,0,0,0,1.0
node,11028926791,node/11028926791,Sáenz Peña y M.T. de Alvear,saenz pena y m.t. de alvear,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"11028926791,11028926792,288598829,9450220726",4,0,0,0,0,0,0,0.0
node,3449432065,node/3449432065,San Andrés,san andres,Trenes Argentinos Operadora Ferroviaria,ESTACION_FERROVIARIA,FERROCARRIL,FERROVIARIO,,station,,station,Mitre,,Trenes Argentinos Operadora Ferroviaria,,Q5844688,,"2875200791,288609359,3449432065",3,1,0,0,0,0,0,1.0
node,12560334351,node/12560334351,Callao y Corrientes,callao y corrientes,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12560334350,12560334351,288759356",3,0,0,0,0,0,0,0.0
node,5610653389,node/5610653389,Ruta 3 y Vilarchao,ruta 3 y vilarchao,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"288797162,5610653389,5610653390,5610653391",4,0,0,0,0,0,0,0.0
node,4412289860,node/4412289860,Rivadavia y Avenida de Mayo,rivadavia y avenida de mayo,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"10701948673,13238101082,290534208,4412289860",4,0,0,0,0,0,0,0.0
node,2809271056,node/2809271056,Núñez,nunez,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2809271056,290550420,3448079324",3,1,0,0,0,0,0,1.0
node,6379320555,node/6379320555,Av. Díaz Vélez y Gral. Acha,av. diaz velez y gral. acha,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"290559083,6379320555",2,0,0,0,0,0,0,0.0
node,292642693,node/292642693,Muñiz,muniz,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2812095709,292642693,3451071471",3,1,0,0,0,0,0,1.0
node,3451071468,node/3451071468,José C. Paz,jose c. paz,Trenes Argentinos,ESTACION_FERROVIARIA,FERROCARRIL,FERROVIARIO,,station,,station,San Martín,,Trenes Argentinos,,Q5842882,,"2812143288,292671019,3451071468,4989027521,4989027522",5,1,0,0,0,0,0,1.0
node,292713935,node/292713935,Bella Vista,bella vista,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2812095708,292713935,3451071462",3,1,0,0,0,0,0,1.0
node,3238748434,node/3238748434,Sargento Cabral,sargento cabral,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"292730023,3238748434,3451129281",3,1,0,0,0,0,0,1.0
node,13378396136,node/13378396136,Escalada y Roca,escalada y roca,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"13378396135,13378396136,293395200,293395201",4,0,0,0,0,0,0,0.0
node,3077660860,node/3077660860,Tigre,tigre,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"295420327,3077660860",2,0,0,0,0,0,0,0.0
node,298862765,node/298862765,Haedo,haedo,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2327822703,2782314245,2782320208,2782320211,298862765",5,1,0,0,0,0,0,1.0
node,5151035097,node/5151035097,La Tablada,la tablada,Trenes Argentinos,ESTACION_FERROVIARIA,FERROCARRIL,FERROVIARIO,,station,,station,Roca,,Trenes Argentinos,,Q5694928,,"2779820050,298866219,5151035097",3,1,0,0,0,0,0,1.0
node,298866433,node/298866433,Agustín De Elía,agustin de elia,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"1556367614,298866433,3465591491",3,1,0,0,0,0,0,1.0
node,2768483712,node/2768483712,Juan XXIII,juan xxiii,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2768483712,298867591,5151035086",3,1,0,0,0,0,0,1.0
node,2768483753,node/2768483753,Km 34,km 34,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"2768483753,298868744",2,0,0,0,0,0,0,0.0
node,298889272,node/298889272,Alberdi,alberdi,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"2950082641,298889272",2,0,0,0,0,0,0,0.0
node,2950082543,node/2950082543,Alberdi,alberdi,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"2950082543,298890275",2,0,0,0,0,0,0,0.0
node,298904754,node/298904754,José Ingenieros,jose ingenieros,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2840675312,298904754,3464691115",3,1,0,0,0,0,0,1.0
node,298929291,node/298929291,Moreno,moreno,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"1547368202,298929291,3456062992,3456076993,3456076994,3456076995",6,1,0,0,0,0,0,1.0
node,1533317637,node/1533317637,Campo de Mayo,campo de mayo,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"1533317637,298932055,3451129259",3,1,0,0,0,0,0,1.0
node,1533316696,node/1533316696,Teniente Agneta,teniente agneta,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"1533316696,298932057,3451129282",3,1,0,0,0,0,0,1.0
node,2672113856,node/2672113856,Capitán Lozano,capitan lozano,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2672113856,298932060,3451129260",3,1,0,0,0,0,0,1.0
node,1533313617,node/1533313617,Sargento Barrufaldi,sargento barrufaldi,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"1533313617,298932161,3451129280",3,1,0,0,0,0,0,1.0
node,1533321301,node/1533321301,Ejército de los Andes,ejercito de los andes,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"1533321301,298933201,3451129263",3,1,0,0,0,0,0,1.0
node,300749657,node/300749657,Victoria,victoria,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"1427534099,2809270647,2861657372,300749657,3448079334",5,1,0,0,0,0,0,1.0
node,300749691,node/300749691,El Talar,el talar,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"300749691,4308324351,5092891809",3,1,0,0,0,0,0,1.0
node,307328660,node/307328660,Villa Rosa  a Retiro,villa rosa  a retiro,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,307328660,1,1,0,0,0,0,0,1.0
node,2309319391,node/2309319391,Lomas de Zamora,lomas de zamora,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"1720061169,2309319388,2309319391,307470725,5192773725",5,1,0,0,0,0,0,1.0
node,4355635591,node/4355635591,Banfield,banfield,Trenes Argentinos,ESTACION_FERROVIARIA,FERROCARRIL,FERROVIARIO,,station,,station,Roca,,Trenes Argentinos,,Q5841046,,"1720061197,2792663672,307902429,3406190813,4355635591",5,1,0,0,0,0,0,1.0
node,2792763711,node/2792763711,Llavallol,llavallol,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2792763711,308034968,3465974963",3,1,0,0,0,0,0,1.0
node,3465972777,node/3465972777,Turdera,turdera,Trenes Argentinos,ESTACION_FERROVIARIA,FERROCARRIL,FERROVIARIO,,station,,station,Roca,,Trenes Argentinos,,Q5673276,,"2792763696,308035066,3465972777",3,1,0,0,0,0,0,1.0
node,2792663658,node/2792663658,Remedios de Escalada,remedios de escalada,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"1720061200,2792663658,308084759,3465959563",4,1,0,0,0,0,0,1.0
node,2792663628,node/2792663628,Lanús,lanus,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"1540224922,2792663628,308085798,3465935044",4,1,0,0,0,0,0,1.0
node,2791366345,node/2791366345,Gerli,gerli,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2791366345,308088056,4881067204",3,1,0,0,0,0,0,1.0
node,3477026760,node/3477026760,Adrogué,adrogue,Trenes Argentinos,ESTACION_FERROVIARIA,FERROCARRIL,FERROVIARIO,,station,,station,Roca,,Trenes Argentinos,,Q5840702,,"2792763721,308093866,3477026760",3,1,0,0,0,0,0,1.0
node,308094421,node/308094421,Burzaco,burzaco,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2894529432,308094421",2,1,0,0,0,0,0,1.0
node,2792763754,node/2792763754,Guernica,guernica,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2792763754,308095883,5192772506",3,1,0,0,0,0,0,1.0
node,5192772511,node/5192772511,Longchamps,longchamps,Trenes Argentinos,ESTACION_FERROVIARIA,FERROCARRIL,FERROVIARIO,,station,,station,Roca,,Trenes Argentinos,,Q5843415,,"2894529437,308095890,5192772511",3,1,0,0,0,0,0,1.0
node,12811878883,node/12811878883,Centro de Salud Martha Brea,centro de salud martha brea,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"12811878883,12811878884,14031553274,308487393",4,0,0,0,0,0,0,0.0
node,3633340410,node/3633340410,Avenida de Mayo,avenida de mayo,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"310353386,3633340410,3633340411",3,1,0,0,0,0,0,1.0
node,310389129,node/310389129,San Justo,san justo,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2779820140,310389129,4597241860",3,1,0,0,0,0,0,1.0
node,5151035100,node/5151035100,Ingeniero S. Brian,ingeniero s. brian,Trenes Argentinos,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,halt,,station,Roca,,Trenes Argentinos,,Q5683990,,"2779842759,310389207,5151035100",3,1,0,0,0,0,0,1.0
node,5136853908,node/5136853908,Kilómetro 12,kilometro 12,Trenes Argentinos,ESTACION_FERROVIARIA,FERROCARRIL,FERROVIARIO,,station,,station,Belgrano,,Trenes Argentinos,,Q6060677,,"310389619,5136853908",2,1,0,0,0,0,0,1.0
node,2840680378,node/2840680378,Aldo Bonzi,aldo bonzi,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2326351466,2840680378,310389636,5134356307",4,1,0,0,0,0,0,1.0
node,310390010,node/310390010,Justo Villegas,justo villegas,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2840718735,310390010,3464700216",3,1,0,0,0,0,0,1.0
node,310390212,node/310390212,Isidro Casanova,isidro casanova,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2840735986,310390212,3464700215",3,1,0,0,0,0,0,1.0
node,310390329,node/310390329,Rafael Castillo,rafael castillo,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2840736125,310390329,3464717272",3,1,0,0,0,0,0,1.0
node,310390714,node/310390714,Libertad,libertad,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2841142225,310390714,3464724853",3,1,0,0,0,0,0,1.0
node,310390715,node/310390715,Marinos del Crucero General Belgrano,marinos del crucero general belgrano,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"310390715,4372630808,5134356297",3,1,0,0,0,0,0,1.0
node,2152507928,node/2152507928,La Paternal,la paternal,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2152507928,310606744,3451071469,9873520503,9873520504",5,1,0,0,0,0,0,1.0
node,310900796,node/310900796,José Mármol,jose marmol,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2704746866,310900796,3468273618",3,1,0,0,0,0,0,1.0
node,2724164365,node/2724164365,Sourigues,sourigues,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2724164365,310903908,3470109455",3,1,0,0,0,0,0,1.0
node,2724164364,node/2724164364,Ranelagh,ranelagh,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2724164364,310903915,5215391642",3,1,0,0,0,0,0,1.0
node,3412120221,node/3412120221,Parque Las Heras,parque las heras,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"11044347458,11044347459,2025905693,2912775702,3005089313,311308554,3212841148,3212841149,3412120220,3412120221,4025082711,4025082712,4211790040,4350440656,8459719838,8459719839",16,0,0,0,0,0,0,0.0
node,2835092155,node/2835092155,Hospital Posadas,hospital posadas,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"2835092155,311345784,4714452352,4714452353",4,0,0,0,0,0,0,0.0
node,9861653885,node/9861653885,Moraga y Roldán,moraga y roldan,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"312765754,9861653885",2,0,0,0,0,0,0,0.0
node,313238996,node/313238996,Alvear y Pascal,alvear y pascal,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"313238996,9750866457",2,0,0,0,0,0,0,0.0
node,2980462427,node/2980462427,General Paz y Roca,general paz y roca,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"2980462427,313440058",2,0,0,0,0,0,0,0.0
node,313440759,node/313440759,Lynch,lynch,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"1107910431,313440759",2,0,0,0,0,0,0,0.0
node,313662098,node/313662098,Roosvelt y Pintos,roosvelt y pintos,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"313662098,3339083537",2,0,0,0,0,0,0,0.0
node,313662311,node/313662311,Pintos y Roosevelt,pintos y roosevelt,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"313662311,3678216660",2,0,0,0,0,0,0,0.0
node,314458507,node/314458507,Lynch,lynch,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"1107910441,314458507",2,0,0,0,0,0,0,0.0
node,315023658,node/315023658,Changomás,changomas,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"13414892225,315023658",2,0,0,0,0,0,0,0.0
node,2792763728,node/2792763728,Luis Guillón,luis guillon,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2792763728,315683702,3474081668",3,1,0,0,0,0,0,1.0
node,11061198153,node/11061198153,Plaza Nueva Pompeya,plaza nueva pompeya,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"11061198153,13121319422,13121319423,13148755603,13148755604,13148755605,13148755606,13148755607,316323952,8522901828",10,0,0,0,0,0,0,0.0
node,2693221085,node/2693221085,José María Bosch,jose maria bosch,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2693221085,316441971,3451129269",3,1,0,0,0,0,0,1.0
node,2703090309,node/2703090309,Tropezón,tropezon,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2703090309,316442108,3451129283",3,1,0,0,0,0,0,1.0
node,4875379069,node/4875379069,Lourdes,lourdes,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"316442183,3451129271,4875379069",3,1,0,0,0,0,0,1.0
node,2703090241,node/2703090241,Fernández Moreno,fernandez moreno,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2703090241,316442213,3451129265",3,1,0,0,0,0,0,1.0
node,2703120296,node/2703120296,Coronel Lynch,coronel lynch,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2703120296,316442254,3451129261",3,1,0,0,0,0,0,1.0
node,3340044195,node/3340044195,Santos Lugares,santos lugares,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"316442322,3340044195,3451078141",3,1,0,0,0,0,0,1.0
node,316442424,node/316442424,Caseros,caseros,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2608603883,316442424,3451071463,5641006683",4,1,0,0,0,0,0,1.0
node,4110714178,node/4110714178,Mercado Central,mercado central,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"316491381,4110714178",2,0,0,0,0,0,0,0.0
node,9886356509,node/9886356509,El Palomar - Batallón 601,el palomar - batallon 601,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"316491433,9886356509",2,0,0,0,0,0,0,0.0
node,316491662,node/316491662,El Palomar,el palomar,,PARADA_FERROVIARIA,FERROCARRIL,FERROVIARIO,,stop,,stop_position,,,,,,,"2608603884,316491662,3451079766",3,1,0,0,0,0,0,1.0
node,4110714177,node/4110714177,Escuela 139,escuela 139,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"316524023,4110714177",2,0,0,0,0,0,0,0.0
node,316539456,node/316539456,Unanué y San Martín,unanue y san martin,,PARADA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,stop_position,,,,,,,"316539456,3678216672",2,0,0,0,0,0,0,0.0
node,3677050228,node/3677050228,Convención y Chilavert,convencion y chilavert,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"316539549,3677050228",2,0,0,0,0,0,0,0.0
node,4110714175,node/4110714175,Ricchieri y Cochrane,ricchieri y cochrane,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"316732133,4110714175",2,0,0,0,0,0,0,0.0
node,3465916314,node/3465916314,Darío Santillán y Maximiliano Kosteki,dario santillan y maximiliano kosteki,Trenes Argentinos,ESTACION_FERROVIARIA,FERROCARRIL,FERROVIARIO,,station,,station,Roca,,Trenes Argentinos,,Q5840990,,"2859201940,2859202745,2859203141,316735667,3465916314",5,1,0,0,0,0,0,1.0
node,2267270150,node/2267270150,Ciudad Evita,ciudad evita,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"2267270114,2267270150,2885896001,316992544",4,0,0,0,0,0,0,0.0
node,4113113671,node/4113113671,Rotonda de Tablada,rotonda de tablada,,PLATAFORMA_TRANSPORTE_PUBLICO,OTRO,OTRO,,,,platform,,,,,,,"11772914701,11772914702,316992570,4113113671,4360498923,4360498924",6,0,0,0,0,0,0,0.0
