nodo_id,h3,instalaciones_250m,instalaciones_500m,instalaciones_1000m,intercambiadores_250m,intercambiadores_500m,intercambiadores_1000m,modos_250m,cantidad_modos_250m,ferrocarril_250m,subte_250m,autobus_250m,fluvial_250m,tranvia_250m,modos_500m,cantidad_modos_500m,ferrocarril_500m,subte_500m,autobus_500m,fluvial_500m,tranvia_500m,modos_1000m,cantidad_modos_1000m,ferrocarril_1000m,subte_1000m,autobus_1000m,fluvial_1000m,tranvia_1000m,densidad_instalaciones_250m,densidad_instalaciones_500m,densidad_instalaciones_1000m,instalaciones_500m_normalizadas,densidad_instalaciones_500m_normalizada,intercambiadores_500m_normalizados,diversidad_modal_500m_normalizada,modo_ferroviario_estructurante,modo_subterraneo_estructurante,modo_fluvial_estructurante,conectividad_modal_500m,soporte_fisico_preliminar,categoria_soporte_fisico,ranking_soporte_fisico,tipo_intermodalidad,score_intermodalidad,score_demanda,score_densidad,score_conectividad,score_alcance,score_integracion,ranking_centralidad,ranking_operaciones_validacion,ranking_centralidad_validacion,diferencia_ranking_abs,score_intermodalidad_500m,categoria_intermodalidad_500m,ranking_intermodalidad,demanda_base_23,indice_demanda_estructural,infraestructura_instalaciones,infraestructura_intercambiadores,infraestructura_diversidad_modal,indice_infraestructura_estructural,indice_intermodalidad_estructural,indice_conectividad_estructural,indice_integracion_territorial,indice_centralidad_estructural,indice_centralidad_estructural_robusto,ranking_centralidad_estructural,ranking_centralidad_estructural_robusto,categoria_centralidad_estructural,categoria_centralidad_estructural_robusta,brecha_demanda_infraestructura,deficit_infraestructura,diagnostico_demanda_infraestructura,prioridad_intervencion,ranking_prioridad_intervencion
6,4,145,223,408,7,9,17,AUTOBUS|FERROCARRIL|FLUVIAL,3,1,0,1,1,0,AUTOBUS|FERROCARRIL|FLUVIAL,3,1,0,1,1,0,AUTOBUS|FERROCARRIL|FLUVIAL|TRANVIA,4,1,0,1,1,1,738.4789359463944,283.9324184759413,129.8704335629866,0.05759297520661157,0.6647132504735409,0.41824639950663545,0.6,1,0,1,0.5454739198519907,49.59,SOPORTE_FISICO_MEDIO,2,INTERMODAL,100.0,99.30555555555556,95.83333333333334,95.83333333333334,95.48611111111111,50.34722222222222,1,2,1,1,85.0,INTERMODALIDAD_MUY_ALTA,3,99.30555555555556,99.30555555555556,65.5021,41.8246,60.0,54.9116,72.3312,83.941,79.7454,78.55,99.31,2,2,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,44.39,44.39,CENTRALIDAD_ESTRATEGICA,77.34,11
1,152,3439,3872,4337,214,245,279,AUTOBUS|FERROCARRIL|FLUVIAL|SUBTE|TRANVIA,5,1,1,1,1,1,AUTOBUS|FERROCARRIL|FLUVIAL|SUBTE|TRANVIA,5,1,1,1,1,1,AUTOBUS|FERROCARRIL|FLUVIAL|SUBTE|TRANVIA,5,1,1,1,1,1,17514.683177376897,4929.98351721455,1380.5099763791002,1.0,1.0,1.0,1.0,1,1,1,1.0,100.0,SOPORTE_FISICO_MUY_ALTO,1,INTERMODAL,100.0,100.0,81.94444444444444,100.0,100.0,50.34722222222222,2,1,2,1,100.0,INTERMODALIDAD_MUY_ALTA,1,100.0,100.0,100.0,100.0,100.0,100.0,98.1771,77.2569,75.1157,93.74,100.0,1,1,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,0.0,0.0,CENTRALIDAD_ESTRATEGICA,60.0,41
14,5,38,54,91,2,4,5,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,193.53241079974472,68.75493541569878,28.966199642724952,0.013946280991735538,0.49921692756703323,0.2923416876766772,0.4,1,0,0,0.3677025063030031,34.99,SOPORTE_FISICO_BAJO,35,INTERMODAL,100.0,95.13888888888889,86.80555555555556,69.44444444444444,95.48611111111111,50.34722222222222,3,8,3,5,70.0,INTERMODALIDAD_MEDIA,16,95.13888888888889,95.13888888888889,48.5044,29.2342,40.0,38.9953,56.0238,74.2188,76.7361,68.3,98.61,3,3,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,56.14,56.14,DEFICIT_INFRAESTRUCTURAL,79.54,10
5,3,70,72,112,2,2,4,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL|FLUVIAL,3,1,0,1,1,0,356.50707252584556,91.67324722093171,35.65070725258456,0.01859504132231405,0.5326265294694258,0.19955424691458712,0.4,1,0,0,0.3398662740743761,33.91,SOPORTE_FISICO_BAJO,43,INTERMODAL,100.0,95.83333333333334,96.52777777777779,69.44444444444444,46.18055555555556,50.34722222222222,4,7,4,3,70.0,INTERMODALIDAD_MEDIA,16,95.83333333333334,95.83333333333334,51.9314,19.9554,40.0,37.2491,53.7041,59.9826,79.9769,65.8,96.53,6,6,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,58.58,58.58,DEFICIT_INFRAESTRUCTURAL,80.93,3
44,6,66,91,150,3,5,7,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,336.13523981008296,115.86479857089981,47.7464829275686,0.02350206611570248,0.5599027673794839,0.3254589587445453,0.4,1,0,0,0.3776376876233636,38.09,SOPORTE_FISICO_BAJO,20,INTERMODAL,100.0,91.66666666666666,58.333333333333336,99.30555555555556,46.18055555555556,50.34722222222222,5,13,5,8,70.0,INTERMODALIDAD_MEDIA,16,91.66666666666666,91.66666666666666,54.7314,32.5459,40.0,42.6333,56.8518,68.8368,67.2454,66.58,97.92,4,4,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,49.03,49.03,DEFICIT_INFRAESTRUCTURAL,74.61,16
3,3,110,124,147,6,7,7,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,560.2253996834716,157.88170354716019,46.79155326901723,0.03202479338842975,0.5960231500081437,0.3777141354898746,0.4,1,0,0,0.39331424064696235,40.78,SOPORTE_FISICO_MEDIO,15,MONOMODAL,50.0,97.91666666666666,97.22222222222221,95.83333333333334,46.18055555555556,50.34722222222222,6,4,6,2,70.0,INTERMODALIDAD_MEDIA,16,97.91666666666666,97.91666666666666,58.4415,37.7714,40.0,45.903,45.6581,62.934,63.5417,65.78,95.83,7,7,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,52.01,52.01,DEFICIT_INFRAESTRUCTURAL,79.55,9
13,2,53,58,62,2,2,2,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,269.9267834838545,73.84789359463944,19.735212943395023,0.014979338842975207,0.5075042799813676,0.19955424691458712,0.4,1,0,0,0.3398662740743761,32.98,SOPORTE_FISICO_BAJO,47,INTERMODAL,100.0,87.5,92.36111111111111,69.44444444444444,46.18055555555556,50.34722222222222,7,19,7,12,70.0,INTERMODALIDAD_MEDIA,16,87.5,87.5,49.3542,19.9554,40.0,36.2076,53.7041,55.4688,78.588,62.22,89.58,16,16,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,51.29,51.29,DEFICIT_INFRAESTRUCTURAL,73.02,19
8,4,43,44,48,2,2,3,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,218.997201694448,56.02253996834716,15.278874536821952,0.011363636363636364,0.4755153414270987,0.19955424691458712,0.4,1,0,0,0.3398662740743761,31.8,SOPORTE_FISICO_BAJO,54,MONOMODAL,50.0,93.75,88.88888888888889,95.83333333333334,46.18055555555556,50.34722222222222,8,10,8,2,70.0,INTERMODALIDAD_MEDIA,16,93.75,93.75,46.0755,19.9554,40.0,34.8831,41.2041,62.2396,60.7639,60.5,86.11,21,21,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,58.87,58.87,DEFICIT_INFRAESTRUCTURAL,79.8,7
11,3,45,47,59,1,1,1,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,229.1831180523293,59.84225860255265,18.78028328484365,0.012138429752066115,0.4831403823338039,0.12590471182995822,0.4,1,0,0,0.3177714135489874,30.24,SOPORTE_FISICO_BAJO,66,MONOMODAL,50.0,93.05555555555556,89.58333333333334,95.83333333333334,46.18055555555556,50.34722222222222,9,11,9,2,70.0,INTERMODALIDAD_MEDIA,16,93.05555555555556,93.05555555555556,46.8567,12.5905,40.0,32.713,39.3629,63.2813,60.9954,59.56,82.64,26,26,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,60.34,60.34,DEFICIT_INFRAESTRUCTURAL,79.97,6
17,9,81,101,148,0,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,412.52961249419275,128.59719401825143,47.10986315520102,0.026084710743801653,0.5720643411019338,0.0,0.4,1,0,0,0.27999999999999997,30.41,SOPORTE_FISICO_BAJO,65,INTERMODAL,100.0,96.52777777777779,66.66666666666666,69.44444444444444,46.18055555555556,50.34722222222222,10,6,10,4,65.0,INTERMODALIDAD_MEDIA,104,96.52777777777779,96.52777777777779,55.9803,0.0,40.0,32.1546,40.1215,58.5938,70.0231,60.81,87.5,19,19,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,64.37,64.37,DEFICIT_INFRAESTRUCTURAL,83.66,1
19,3,40,43,74,1,1,2,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,203.71832715762605,54.749300423612,23.55493157760051,0.011105371900826446,0.47285969214745543,0.12590471182995822,0.4,1,0,0,0.3177714135489874,29.86,SOPORTE_FISICO_BAJO,68,INTERMODAL,100.0,86.80555555555556,72.91666666666666,69.44444444444444,46.18055555555556,50.34722222222222,11,20,11,9,70.0,INTERMODALIDAD_MEDIA,16,86.80555555555556,86.80555555555556,45.8035,12.5905,40.0,32.2874,51.8629,62.7604,72.1065,61.11,88.19,18,18,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,54.52,54.52,DEFICIT_INFRAESTRUCTURAL,73.89,18
7,2,62,76,118,2,2,4,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,315.76340709432037,96.76620539987236,37.5605665696873,0.01962809917355372,0.5389181072043098,0.19955424691458712,0.4,1,0,0,0.3398662740743761,34.15,SOPORTE_FISICO_BAJO,42,MONOMODAL,50.0,98.61111111111111,98.61111111111111,69.44444444444444,46.18055555555556,50.34722222222222,12,3,12,9,70.0,INTERMODALIDAD_MEDIA,16,98.61111111111111,98.61111111111111,52.5771,19.9554,40.0,37.5111,41.2041,59.809,64.0046,62.57,90.97,14,14,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,61.1,61.1,DEFICIT_INFRAESTRUCTURAL,83.61,2
2,1,79,120,174,2,4,7,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,402.34369613631145,152.78874536821954,55.38592019597958,0.030991735537190084,0.5921916882107421,0.2923416876766772,0.4,1,0,0,0.3677025063030031,38.5,SOPORTE_FISICO_BAJO,19,MONOMODAL,50.0,97.22222222222221,100.0,69.44444444444444,46.18055555555556,50.34722222222222,13,5,13,8,70.0,INTERMODALIDAD_MEDIA,16,97.22222222222221,97.22222222222221,58.0479,29.2342,40.0,42.862,43.5238,58.2465,64.4676,63.77,93.06,11,11,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,54.36,54.36,DEFICIT_INFRAESTRUCTURAL,80.08,5
39,2,12,13,33,0,0,1,AUTOBUS,1,0,0,1,0,0,AUTOBUS,1,0,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,61.11549814728781,16.552114081557114,10.504226244065093,0.0033574380165289257,0.3369487741528316,0.0,0.2,0,0,0,0.13999999999999999,16.84,SOPORTE_FISICO_MUY_BAJO,123,MONOMODAL,50.0,78.47222222222221,65.97222222222221,95.83333333333334,95.48611111111111,50.34722222222222,14,32,14,18,40.0,INTERMODALIDAD_BAJA,115,78.47222222222221,78.47222222222221,31.9429,0.0,20.0,17.706,19.8438,67.6215,53.125,47.39,56.6,63,63,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_MEDIA,60.77,60.77,DEFICIT_INFRAESTRUCTURAL,71.39,22
4,1,72,85,125,1,1,2,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,366.69298888372685,108.22536130248884,39.78873577297384,0.021952479338842975,0.5519523874234499,0.12590471182995822,0.4,1,0,0,0.3177714135489874,32.8,SOPORTE_FISICO_BAJO,50,MONOMODAL,50.0,94.44444444444444,99.30555555555556,69.44444444444444,46.18055555555556,50.34722222222222,15,9,15,6,70.0,INTERMODALIDAD_MEDIA,16,94.44444444444444,94.44444444444444,53.9151,12.5905,40.0,35.5674,39.3629,58.7674,64.2361,60.34,84.72,23,23,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,58.88,58.88,DEFICIT_INFRAESTRUCTURAL,80.22,4
9,1,52,79,168,3,5,11,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL|TRANVIA,3,1,0,1,0,1,264.83382530491383,100.58592403407786,53.47606087887684,0.020402892561983473,0.5434253034113294,0.3254589587445453,0.4,1,0,0,0.3776376876233636,37.46,SOPORTE_FISICO_BAJO,23,MONOMODAL,50.0,88.88888888888889,97.91666666666666,69.44444444444444,46.18055555555556,50.34722222222222,16,17,16,1,70.0,INTERMODALIDAD_MEDIA,16,88.88888888888889,88.88888888888889,53.0397,32.5459,40.0,41.9467,44.3518,70.0521,63.7731,62.91,91.67,13,13,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,46.94,46.94,DEFICIT_INFRAESTRUCTURAL,72.11,20
12,2,52,57,64,0,2,2,AUTOBUS,1,0,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,264.83382530491383,72.57465404990428,20.371832715762604,0.014721074380165289,0.5054865469479658,0.19955424691458712,0.4,1,0,0,0.3398662740743761,32.9,SOPORTE_FISICO_BAJO,48,MONOMODAL,50.0,90.27777777777779,94.44444444444444,69.44444444444444,46.18055555555556,50.34722222222222,17,15,17,2,70.0,INTERMODALIDAD_MEDIA,16,90.27777777777779,90.27777777777779,49.1473,19.9554,40.0,36.1232,41.2041,55.9896,62.6157,59.01,81.25,28,28,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,54.15,54.15,DEFICIT_INFRAESTRUCTURAL,75.83,13
63,3,220,281,302,1,2,5,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL|FLUVIAL,3,1,0,1,1,0,AUTOBUS|FERROCARRIL|FLUVIAL,3,1,0,1,1,0,1120.450799366943,357.78031207058075,96.12958562750478,0.07257231404958678,0.6918154816838336,0.19955424691458712,0.6,1,0,1,0.4798662740743761,45.29,SOPORTE_FISICO_MEDIO,5,INTERMODAL,100.0,81.94444444444444,55.55555555555556,69.44444444444444,46.18055555555556,50.34722222222222,18,27,18,9,85.0,INTERMODALIDAD_MUY_ALTA,3,81.94444444444444,81.94444444444444,68.2892,19.9554,60.0,48.6813,66.8639,55.816,66.3194,65.13,95.14,8,8,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,33.26,33.26,DEFICIT_INFRAESTRUCTURAL,62.47,35
54,3,91,141,277,6,9,18,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,463.45919428359923,179.52677580765794,88.17183847291003,0.036415289256198344,0.611043116456841,0.41824639950663545,0.4,1,0,0,0.4054739198519906,42.39,SOPORTE_FISICO_MEDIO,12,INTERMODAL,100.0,81.25,54.861111111111114,69.44444444444444,46.18055555555556,50.34722222222222,19,28,19,9,70.0,INTERMODALIDAD_MEDIA,16,81.25,81.25,59.9849,41.8246,40.0,47.9006,59.1714,67.4479,66.088,64.91,94.44,9,9,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,33.35,33.35,DEFICIT_INFRAESTRUCTURAL,62.09,36
72,3,97,179,351,2,4,15,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL|TRANVIA,3,1,0,1,0,1,494.0169433572431,227.90987850759413,111.72677005051052,0.046229338842975205,0.6389675043971355,0.2923416876766772,0.4,1,0,0,0.3677025063030031,40.37,SOPORTE_FISICO_MEDIO,16,MONOMODAL,50.0,73.61111111111111,46.52777777777778,95.83333333333334,99.30555555555556,50.34722222222222,20,39,20,19,70.0,INTERMODALIDAD_MEDIA,16,73.61111111111111,73.61111111111111,62.8551,29.2342,40.0,44.8251,43.5238,87.1528,46.6435,59.73,83.33,25,25,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,28.79,28.79,DEFICIT_INFRAESTRUCTURAL,55.68,47
10,2,16,19,27,2,2,2,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,81.48733086305042,24.19155134996809,8.594366926962348,0.00490702479338843,0.3794422222409767,0.19955424691458712,0.4,1,0,0,0.3398662740743761,28.34,SOPORTE_FISICO_BAJO,77,INTERMODAL,100.0,89.58333333333334,95.13888888888889,23.26388888888889,46.18055555555556,50.34722222222222,21,16,21,5,70.0,INTERMODALIDAD_MEDIA,16,89.58333333333334,89.58333333333334,36.2601,19.9554,40.0,30.9287,53.7041,45.6597,79.5139,60.15,84.03,24,24,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,58.65,58.65,DEFICIT_INFRAESTRUCTURAL,77.21,12
16,4,78,93,139,3,4,9,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,397.25073795737075,118.41127766037013,44.245074179546904,0.024018595041322314,0.5624377792314506,0.2923416876766772,0.4,1,0,0,0.3677025063030031,37.35,SOPORTE_FISICO_BAJO,25,MONOMODAL,50.0,92.36111111111111,76.38888888888889,69.44444444444444,46.18055555555556,50.34722222222222,22,12,22,10,70.0,INTERMODALIDAD_MEDIA,16,92.36111111111111,92.36111111111111,54.9917,29.2342,40.0,41.6198,43.5238,58.941,56.5972,61.32,88.89,17,17,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,50.74,50.74,DEFICIT_INFRAESTRUCTURAL,75.71,14
22,3,128,185,293,4,10,18,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,651.8986469044033,235.5493157760051,93.26479665185067,0.04777892561983471,0.6428281645235828,0.43555874103997483,0.4,1,0,0,0.4106676223119924,44.1,SOPORTE_FISICO_MEDIO,9,MONOMODAL,50.0,88.19444444444444,77.08333333333334,69.44444444444444,46.18055555555556,50.34722222222222,23,18,23,5,70.0,INTERMODALIDAD_MEDIA,16,88.19444444444444,88.19444444444444,63.252,43.5559,40.0,49.82,47.1042,60.5035,56.8287,63.09,92.36,12,12,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,38.37,38.37,DEFICIT_INFRAESTRUCTURAL,68.26,26
41,2,18,26,39,2,3,4,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,91.67324722093171,33.10422816311423,12.414085561167836,0.006714876033057851,0.41506520603744346,0.25180942365991643,0.4,1,0,0,0.3555428270979749,30.92,SOPORTE_FISICO_BAJO,61,INTERMODAL,100.0,71.52777777777779,59.02777777777778,69.44444444444444,46.18055555555556,50.34722222222222,24,42,24,18,70.0,INTERMODALIDAD_MEDIA,16,71.52777777777779,71.52777777777779,39.8926,25.1809,40.0,34.1547,55.0105,58.4201,67.4769,56.51,79.17,31,31,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,37.37,37.37,DEFICIT_INFRAESTRUCTURAL,57.86,44
32,2,54,107,209,2,7,12,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL|TRANVIA,3,1,0,1,0,1,AUTOBUS|FERROCARRIL|FLUVIAL|TRANVIA,4,1,0,1,1,1,275.0197416627951,136.2366312866624,66.52676621241226,0.02763429752066116,0.578800029727839,0.3777141354898746,0.6,1,0,0,0.5333142406469623,45.12,SOPORTE_FISICO_MEDIO,6,MONOMODAL,50.0,76.38888888888889,63.888888888888886,69.44444444444444,95.48611111111111,50.34722222222222,25,35,25,10,85.0,INTERMODALIDAD_MUY_ALTA,3,76.38888888888889,76.38888888888889,56.6722,37.7714,60.0,49.9347,58.8179,79.4271,52.4306,64.32,93.75,10,10,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,26.45,26.45,DEFICIT_INFRAESTRUCTURAL,56.41,45
20,2,2,3,7,0,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,10.185916357881302,3.819718634205488,2.228169203286535,0.0007747933884297521,0.18495368961100384,0.0,0.4,1,0,0,0.27999999999999997,16.49,SOPORTE_FISICO_MUY_BAJO,126,INTERMODAL,100.0,86.11111111111111,87.5,23.26388888888889,46.18055555555556,50.34722222222222,26,21,26,5,58.0,INTERMODALIDAD_MEDIA,114,86.11111111111111,86.11111111111111,16.7796,0.0,40.0,16.3464,38.6458,51.6493,76.9676,53.09,73.61,39,39,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,69.76,69.76,DEFICIT_INFRAESTRUCTURAL,79.57,8
49,5,114,166,269,6,6,11,AUTOBUS|FERROCARRIL|TRANVIA,3,1,0,1,0,1,AUTOBUS|FERROCARRIL|TRANVIA,3,1,0,1,0,1,AUTOBUS|FERROCARRIL|TRANVIA,3,1,0,1,0,1,580.5972323992343,211.35776442603702,85.6253593834397,0.042871900826446284,0.630140811547512,0.3534592124660774,0.6,1,0,0,0.5260377637398232,46.53,SOPORTE_FISICO_MEDIO,4,MONOMODAL,50.0,90.97222222222221,65.27777777777779,69.44444444444444,46.18055555555556,50.34722222222222,27,14,27,13,85.0,INTERMODALIDAD_MUY_ALTA,3,90.97222222222221,90.97222222222221,61.9478,35.3459,60.0,51.265,58.2115,60.8507,52.8935,66.17,97.22,5,5,CENTRALIDAD_ESTRUCTURAL_ALTA,CENTRALIDAD_ESTRUCTURAL_MUY_ALTA,39.71,39.71,CENTRALIDAD_ESTRATEGICA,70.47,24
15,2,5,6,6,2,2,2,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,25.464790894703256,7.639437268410976,1.909859317102744,0.0015495867768595042,0.25358849344279244,0.19955424691458712,0.4,1,0,0,0.3398662740743761,23.89,SOPORTE_FISICO_BAJO,100,INTERMODAL,100.0,85.41666666666666,86.11111111111111,23.26388888888889,46.18055555555556,50.34722222222222,28,22,28,6,66.0,INTERMODALIDAD_MEDIA,102,85.41666666666666,85.41666666666666,23.5531,19.9554,40.0,25.8137,45.6312,43.0556,76.5046,55.31,77.78,33,33,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,59.6,59.6,DEFICIT_INFRAESTRUCTURAL,75.09,15
25,1,11,14,27,1,1,5,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL|FLUVIAL,3,1,0,1,1,0,56.02253996834716,17.82535362629228,8.594366926962348,0.003615702479338843,0.34518442464383275,0.12590471182995822,0.4,1,0,0,0.3177714135489874,25.28,SOPORTE_FISICO_BAJO,95,MONOMODAL,50.0,75.0,90.97222222222221,69.44444444444444,46.18055555555556,50.34722222222222,29,37,29,8,70.0,INTERMODALIDAD_MEDIA,16,75.0,75.0,32.778,12.5905,40.0,27.0415,39.3629,64.4965,61.4583,52.95,72.92,40,40,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,47.96,47.96,DEFICIT_INFRAESTRUCTURAL,64.18,32
30,3,38,40,42,1,1,1,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,AUTOBUS|FERROCARRIL,2,1,0,1,0,0,193.53241079974472,50.92958178940651,13.36901521971921,0.010330578512396695,0.4645127786483475,0.12590471182995822,0.4,1,0,0,0.3177714135489874,29.56,SOPORTE_FISICO_BAJO,71,MONOMODAL,50.0,84.72222222222221,68.05555555555556,69.44444444444444,46.18055555555556,50.34722222222222,30,23,30,7,70.0,INTERMODALIDAD_MEDIA,16,84.72222222222221,84.72222222222221,44.9488,12.5905,40.0,31.9432,39.3629,54.9479,53.8194,54.9,77.08,34,34,CENTRALIDAD_ESTRUCTURAL_MEDIA,CENTRALIDAD_ESTRUCTURAL_ALTA,52.78,52.78,DEFICIT_INFRAESTRUCTURAL,71.95,21
